name,gasDayStart,gasInStorage,consumption,consumptionFull,injection,withdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,status,trend,full
EU,25-Oct-16,"1,007.74","4,326.00",23.29,598.1,"1,513.40","1,118.00","12,063.79","20,314.09",E,0,90.14
EU,24-Oct-16,"1,008.67","4,326.00",23.32,603.55,"1,703.60","1,118.00","12,063.18","20,315.85",E,0,90.22
EU,23-Oct-16,"1,009.77","4,326.00",23.34,"1,085.71","1,062.00","1,117.90","12,061.26","20,315.20",E,0,90.33
EU,22-Oct-16,"1,009.77","4,326.00",23.34,912.85,"1,119.80","1,117.90","12,060.73","20,316.75",E,0,90.33
EU,21-Oct-16,"1,010.01","4,326.00",23.35,704.12,"1,703.90","1,117.90","12,059.79","20,319.35",E,0,90.35
EU,20-Oct-16,"1,011.01","4,326.00",23.37,661.57,"1,739.80","1,117.90","12,058.84","20,321.95",E,0,90.44
EU,19-Oct-16,"1,012.12","4,326.00",23.4,872.05,"1,573.70","1,117.90","12,057.98","20,324.30",E,0,90.54
EU,18-Oct-16,"1,012.84","4,326.00",23.41,"1,019.86","1,140.80","1,117.90","12,057.62","20,325.19",E,0,90.6
EU,17-Oct-16,"1,012.99","4,326.00",23.42,"1,125.12",793.6,"1,117.90","12,057.52","20,325.46",E,0,90.62
EU,16-Oct-16,"1,012.66","4,326.00",23.41,"2,176.75",388,"1,117.95","12,058.35","20,326.39",E,0,90.58
EU,15-Oct-16,"1,010.83","4,326.00",23.37,"1,640.10",538.8,"1,117.95","12,058.33","20,326.47",E,0,90.42
EU,14-Oct-16,"1,009.71","4,326.00",23.34,729.7,"1,204.60","1,117.86","12,058.16","20,326.97",E,0,90.33
EU,13-Oct-16,"1,010.22","4,326.00",23.35,606.1,"1,317.60","1,117.86","11,698.23","19,702.72",E,0,90.37
EU,12-Oct-16,"1,010.98","4,326.00",23.37,583.64,"1,677.80","1,117.86","11,698.23","19,702.72",E,0,90.44
EU,11-Oct-16,"1,012.11","4,326.00",23.4,688.54,"1,738.70","1,117.86","12,057.29","20,329.39",E,0,90.54
EU,10-Oct-16,"1,013.20","4,326.00",23.42,885.48,"1,132.90","1,117.86","12,057.02","20,330.12",E,0,90.64
EU,09-Oct-16,"1,013.38","4,326.00",23.43,"1,464.13",568.2,"1,117.90","12,057.49","20,332.09",E,0,90.65
EU,08-Oct-16,"1,012.46","4,326.00",23.4,"1,567.94",640.5,"1,117.90","12,057.32","20,332.55",E,0,90.57
EU,07-Oct-16,"1,011.52","4,326.00",23.38,"1,073.83","1,189.00","1,117.90","12,057.05","20,333.20",E,0,90.48
EU,06-Oct-16,"1,011.61","4,326.00",23.38,"1,298.14","1,034.60","1,117.90","12,056.81","20,083.13",E,0,90.49
EU,05-Oct-16,"1,011.34","4,326.00",23.38,"1,361.58",733,"1,117.90","12,056.69","20,083.41",E,0,90.47
EU,04-Oct-16,"1,010.02","4,326.00",23.35,"1,841.55",531.3,"1,117.90","12,056.93","20,082.78",E,0,90.35
EU,03-Oct-16,"1,008.67","4,326.00",23.32,"1,895.36",484,"1,117.90","12,236.07","20,082.26",E,0,90.23
EU,02-Oct-16,"1,007.21","4,326.00",23.28,"2,493.71",367,"1,117.83","12,235.31","20,080.17",E,0,90.1
EU,01-Oct-16,"1,005.05","4,326.00",23.23,"2,595.85",367.4,"1,117.83","12,235.85","20,078.65",E,0,89.91
EU,30-Sep-16,"1,000.37","4,326.00",23.12,"2,347.42",358.1,"1,113.81","12,119.70","19,915.19",E,0,89.81
EU,29-Sep-16,998.84,"4,326.00",23.09,"2,201.05",481.3,"1,113.81","12,120.15","19,913.96",E,0,89.68
EU,28-Sep-16,997.11,"4,326.00",23.05,"2,455.63",317.7,"1,113.81","12,120.60","19,912.68",E,0,89.52
EU,27-Sep-16,994.86,"4,326.00",23,"2,176.54",421.5,"1,113.81","12,135.19","19,911.50",E,0,89.32
EU,26-Sep-16,993.1,"4,326.00",22.96,"2,095.52",518.4,"1,113.81","12,135.77","19,909.92",E,0,89.16
EU,25-Sep-16,991.5,"4,326.00",22.92,"3,404.04",212.8,"1,113.85","12,136.95","19,908.95",E,0,89.02
EU,24-Sep-16,988.27,"4,326.00",22.84,"3,472.18",275,"1,113.85","12,137.39","19,907.72",E,0,88.73
EU,23-Sep-16,985.06,"4,326.00",22.77,"2,656.96",352.4,"1,113.85","12,137.88","19,906.37",E,0,88.44
EU,22-Sep-16,982.73,"4,326.00",22.72,"2,177.18",506.1,"1,113.85","12,138.26","19,905.34",E,0,88.23
EU,21-Sep-16,983.74,"4,326.00",22.74,"2,700.41",454.1,"1,125.09","12,138.74","19,884.02",E,0,87.44
EU,20-Sep-16,981.4,"4,326.00",22.69,"2,374.43",521.2,"1,125.09","12,139.17","19,882.81",E,0,87.23
EU,19-Sep-16,979.57,"4,326.00",22.64,"2,379.97",407.8,"1,125.09","12,139.66","19,881.42",E,0,87.07
EU,18-Sep-16,977.72,"4,326.00",22.6,"3,237.35",167.5,"1,125.06","12,139.89","19,879.26",E,0,86.9
EU,17-Sep-16,974.65,"4,326.00",22.53,"3,101.97",232.2,"1,125.06","12,140.24","19,878.26",E,0,86.63
EU,16-Sep-16,971.8,"4,326.00",22.46,"2,605.77",499.1,"1,125.02","12,140.30","19,878.13",E,0,86.38
EU,15-Sep-16,969.72,"4,326.00",22.42,"2,477.80",433.5,"1,125.02","12,140.29","19,878.16",E,0,86.2
EU,14-Sep-16,967.72,"4,326.00",22.37,"2,452.32",456,"1,125.02","12,140.38","19,877.91",E,0,86.02
EU,13-Sep-16,965.75,"4,326.00",22.32,"2,564.20",402.8,"1,125.02","12,140.43","19,877.81",E,0,85.84
EU,12-Sep-16,963.63,"4,326.00",22.28,"2,847.04",356,"1,125.02","12,140.52","19,877.63",E,0,85.66
EU,11-Sep-16,961.07,"4,326.00",22.22,"3,455.96",159.4,"1,124.94","12,140.95","19,877.76",E,0,85.43
EU,10-Sep-16,957.81,"4,326.00",22.14,"3,140.26",154.6,"1,124.94","12,141.12","19,877.34",E,0,85.14
EU,09-Sep-16,954.84,"4,326.00",22.07,"2,739.15",431,"1,124.94","12,141.04","19,877.73",E,0,84.88
EU,08-Sep-16,952.64,"4,326.00",22.02,"2,823.16",534.5,"1,124.94","12,140.63","19,878.97",E,0,84.68
EU,07-Sep-16,950.21,"4,326.00",21.97,"2,538.46",689.8,"1,125.30","12,140.09","19,880.56",E,0,84.44
EU,06-Sep-16,948.84,"4,326.00",21.93,"2,546.98",741.5,"1,125.30","12,139.70","19,881.73",E,0,84.32
EU,05-Sep-16,946.57,"4,326.00",21.88,"2,576.28",510.5,"1,124.94","12,139.65","19,881.97",E,0,84.14
EU,04-Sep-16,944.41,"4,326.00",21.83,"3,818.56",182.1,"1,125.40","12,141.08","19,884.08",E,0,83.92
EU,03-Sep-16,940.77,"4,326.00",21.75,"3,453.33",205.1,"1,125.40","12,141.12","19,884.01",E,0,83.59
EU,02-Sep-16,937.48,"4,326.00",21.67,"2,927.60",691.4,"1,125.40","12,140.86","19,884.71",E,0,83.3
EU,01-Sep-16,935.36,"4,326.00",21.62,"2,739.95",554.9,"1,125.40","12,141.05","19,884.22",E,0,83.11
EU,31-Aug-16,934.18,"4,326.00",21.59,"2,766.18",620.3,"1,125.30","12,139.84","19,882.37",E,0,83.02
EU,30-Aug-16,932.26,"4,326.00",21.55,"2,991.49",431.9,"1,125.30","12,140.02","19,881.69",E,0,82.85
EU,29-Aug-16,929.78,"4,326.00",21.49,"3,078.86",499.4,"1,125.30","12,140.19","19,880.96",E,0,82.62
EU,28-Aug-16,927.28,"4,326.00",21.44,"3,960.23",149.8,"1,125.28","12,139.93","19,880.41",E,0,82.4
EU,27-Aug-16,923.51,"4,326.00",21.35,"3,530.02",284,"1,125.28","12,139.80","19,880.46",E,0,82.07
EU,26-Aug-16,920.3,"4,326.00",21.27,"3,315.08",290.9,"1,125.28","12,139.07","19,882.11",E,0,81.78
EU,25-Aug-16,917.35,"4,326.00",21.21,"3,013.10",665.8,"1,125.28","12,138.35","19,883.72",E,0,81.52
EU,24-Aug-16,915.02,"4,326.00",21.15,"3,226.65",579.4,"1,125.28","12,137.80","19,884.87",E,0,81.31
EU,23-Aug-16,912.36,"4,326.00",21.09,"3,287.97",722.8,"1,125.28","12,137.81","19,884.61",E,0,81.08
EU,22-Aug-16,909.6,"4,326.00",21.03,"3,437.11",286.6,"1,125.28","12,137.88","19,884.11",E,0,80.83
EU,21-Aug-16,906.54,"4,326.00",20.96,"4,400.59",123.4,"1,125.30","12,138.55","19,882.97",E,0,80.56
EU,20-Aug-16,902.4,"4,326.00",20.86,"4,716.00",152.9,"1,125.30","12,138.99","19,881.58",E,0,80.19
EU,19-Aug-16,897.79,"4,326.00",20.75,"4,425.02",219.1,"1,125.30","12,138.71","19,882.06",E,0,79.78
EU,18-Aug-16,893.55,"4,326.00",20.66,"3,813.40",543.9,"1,125.30","12,138.14","19,883.29",E,0,79.41
EU,17-Aug-16,890.28,"4,326.00",20.58,"3,863.13",751.5,"1,125.30","12,137.49","19,884.72",E,0,79.12
EU,16-Aug-16,887.17,"4,326.00",20.51,"3,870.81",730.5,"1,125.30","12,136.93","19,885.89",E,0,78.84
EU,15-Aug-16,883.99,"4,326.00",20.43,"4,044.60",240.8,"1,125.30","12,136.43","19,886.95",E,0,78.56
EU,14-Aug-16,880.2,"4,326.00",20.35,"4,383.48",222.9,"1,125.29","12,135.82","19,887.71",E,0,78.22
EU,13-Aug-16,875.83,"4,326.00",20.25,"4,770.93",264.4,"1,125.29","12,135.34","19,888.71",E,0,77.83
EU,12-Aug-16,871.3,"4,326.00",20.14,"4,372.96",411,"1,125.29","12,134.83","19,889.76",E,0,77.43
EU,11-Aug-16,867.35,"4,326.00",20.05,"3,971.46",552.2,"1,125.29","12,134.26","19,891.01",E,0,77.08
EU,10-Aug-16,863.92,"4,326.00",19.97,"3,939.76",643.7,"1,125.29","12,133.69","19,892.29",E,0,76.77
EU,09-Aug-16,860.63,"4,326.00",19.89,"3,958.89",659.2,"1,125.29","12,133.79","19,891.73",E,0,76.48
EU,08-Aug-16,857.3,"4,326.00",19.82,"4,625.78",137.8,"1,125.29","12,134.39","19,889.90",E,0,76.18
EU,07-Aug-16,852.77,"4,326.00",19.71,"5,448.73",44.6,"1,125.18","12,133.67","19,885.84",E,0,75.79
EU,06-Aug-16,847.43,"4,326.00",19.59,"5,001.38",61.3,"1,125.18","12,134.30","19,883.94",E,0,75.31
EU,05-Aug-16,842.35,"4,326.00",19.47,"4,452.35",320.7,"1,125.18","12,134.74","19,882.50",E,0,74.86
EU,04-Aug-16,838.16,"4,326.00",19.38,"4,519.40",281,"1,125.18","12,135.23","19,880.95",E,0,74.49
EU,03-Aug-16,833.91,"4,326.00",19.28,"4,556.54",173.8,"1,125.18","12,135.69","19,879.46",E,0,74.11
EU,02-Aug-16,829.46,"4,326.00",19.17,"4,238.22",246,"1,125.18","12,136.08","19,878.15",E,0,73.72
EU,01-Aug-16,825.46,"4,326.00",19.08,"4,341.98",219.4,"1,125.18","12,136.44","19,876.90",E,0,73.36
EU,31-Jul-16,821.19,"4,326.00",18.98,"5,402.45",162.3,"1,124.06","12,136.46","19,874.70",E,0,73.06
EU,30-Jul-16,815.75,"4,326.00",18.86,"5,126.18",160.3,"1,124.06","12,136.87","19,873.36",E,0,72.57
EU,29-Jul-16,810.76,"4,326.00",18.74,"4,574.52",196.2,"1,124.06","12,137.26","19,872.06",E,0,72.13
EU,28-Jul-16,806.35,"4,326.00",18.64,"4,199.36",256.5,"1,124.06","12,137.63","19,870.79",E,0,71.74
EU,27-Jul-16,802.39,"4,326.00",18.55,"4,053.97",209.4,"1,124.06","12,137.97","19,869.63",E,0,71.38
EU,26-Jul-16,798.47,"4,326.00",18.46,"4,179.01",196.7,"1,124.06","12,138.48","19,868.01",E,0,71.03
EU,25-Jul-16,794.4,"4,326.00",18.36,"4,467.59",134.3,"1,124.06","12,139.29","19,865.62",E,0,70.67
EU,24-Jul-16,790.08,"4,326.00",18.26,"5,664.79",82.4,"1,124.02","12,139.67","19,862.42",E,0,70.29
EU,23-Jul-16,784.56,"4,326.00",18.14,"5,454.87",75.1,"1,124.02","12,140.26","19,860.60",E,1,69.8
EU,22-Jul-16,778.87,"4,326.00",18,"4,705.49",66.7,"1,124.02","12,140.79","19,858.92",E,0,69.29
EU,21-Jul-16,774.22,"4,326.00",17.9,"4,583.79",202.9,"1,124.02","12,141.49","19,856.83",E,0,68.88
EU,20-Jul-16,769.99,"4,326.00",17.8,"4,411.32",79.5,"1,124.02","12,142.21","19,854.68",E,0,68.5
EU,19-Jul-16,765.51,"4,326.00",17.7,"4,568.16",134.1,"1,124.02","12,142.92","19,852.58",E,0,68.1
EU,18-Jul-16,760.8,"4,326.00",17.59,"4,726.15",120.9,"1,124.02","12,143.71","19,850.27",E,0,67.69
EU,17-Jul-16,756.15,"4,326.00",17.48,"5,669.14",20.8,"1,124.10","12,145.62","19,849.46",E,1,67.27
EU,16-Jul-16,750.38,"4,326.00",17.35,"5,567.88",24.1,"1,124.10","12,146.41","19,847.16",E,0,66.75
EU,15-Jul-16,744.86,"4,326.00",17.22,"4,935.94",55.5,"1,124.10","12,146.96","19,845.49",E,0,66.26
EU,14-Jul-16,739.82,"4,326.00",17.1,"4,567.40",81.6,"1,124.10","12,147.31","19,844.36",E,0,65.81
EU,13-Jul-16,735.3,"4,326.00",17,"4,387.77",196.3,"1,124.10","12,147.68","19,843.16",E,0,65.41
EU,12-Jul-16,731.02,"4,326.00",16.9,"4,351.34",279.3,"1,124.10","12,148.13","19,841.15",E,0,65.03
EU,11-Jul-16,726.94,"4,326.00",16.8,"4,818.20",64.6,"1,124.10","12,148.85","19,839.00",E,0,64.67
EU,10-Jul-16,723.28,"4,326.00",16.72,"5,732.09",22.4,"1,124.12","12,149.83","19,837.19",E,1,64.34
EU,09-Jul-16,717.51,"4,326.00",16.59,"5,763.02",33.7,"1,124.12","12,150.32","19,835.65",E,1,63.83
EU,08-Jul-16,711.68,"4,326.00",16.45,"4,733.32",116.8,"1,124.12","12,150.80","19,834.14",E,0,63.31
EU,07-Jul-16,706.96,"4,326.00",16.34,"4,284.68",257.9,"1,124.12","12,151.14","19,833.02",E,0,62.89
EU,06-Jul-16,702.9,"4,326.00",16.25,"4,250.19",222.5,"1,124.12","12,151.53","19,831.88",E,0,62.53
EU,05-Jul-16,698.79,"4,326.00",16.15,"4,599.04",110,"1,124.12","12,152.10","19,830.15",E,0,62.16
EU,04-Jul-16,694.32,"4,326.00",16.05,"4,541.79",166,"1,124.12","12,088.77","19,828.75",E,0,61.77
EU,03-Jul-16,690.38,"4,326.00",15.96,"5,678.87",46.1,"1,124.10","12,142.97","19,826.58",E,1,61.42
EU,02-Jul-16,684.2,"4,326.00",15.82,"5,622.13",61.6,"1,124.10","12,143.44","19,825.09",E,1,60.87
EU,01-Jul-16,678.58,"4,326.00",15.69,"4,646.00",211.7,"1,124.10","12,144.06","19,823.25",E,0,60.37
EU,30-Jun-16,674.15,"4,326.00",15.58,"4,246.44",373.2,"1,123.01","12,124.20","19,806.81",E,0,60.03
EU,29-Jun-16,670.28,"4,326.00",15.49,"4,252.40",259.8,"1,123.01","12,124.61","19,805.50",E,0,59.69
EU,28-Jun-16,666.19,"4,326.00",15.4,"4,195.80",153.2,"1,123.01","12,125.21","19,803.67",E,0,59.32
EU,27-Jun-16,662.03,"4,326.00",15.3,"4,648.60",112.4,"1,123.01","12,125.96","19,801.46",E,0,58.95
EU,26-Jun-16,657.37,"4,326.00",15.2,"5,564.58",50.5,"1,123.11","12,128.08","19,799.37",E,0,58.53
EU,25-Jun-16,651.86,"4,326.00",15.07,"5,562.21",32.7,"1,123.11","12,128.92","19,796.93",E,1,58.04
EU,24-Jun-16,646.27,"4,326.00",14.94,"4,788.53",67.8,"1,123.11","12,129.59","19,794.90",E,0,57.54
EU,23-Jun-16,641.53,"4,326.00",14.83,"4,411.55",59.6,"1,123.11","12,130.31","19,792.78",E,0,57.12
EU,22-Jun-16,637.04,"4,326.00",14.73,"4,527.14",71.8,"1,123.11","12,131.06","19,790.54",E,0,56.72
EU,21-Jun-16,632.48,"4,326.00",14.62,"4,456.38",63,"1,123.11","12,131.83","19,788.29",E,0,56.32
EU,20-Jun-16,628,"4,326.00",14.52,"4,709.88",75,"1,123.11","12,132.64","19,785.95",E,0,55.92
EU,19-Jun-16,623.13,"4,326.00",14.4,"5,177.04",27.6,"1,123.03","12,132.34","19,783.61",E,0,55.49
EU,18-Jun-16,618.04,"4,326.00",14.29,"5,515.72",49.3,"1,123.03","12,132.82","19,782.13",E,1,55.03
EU,17-Jun-16,612.33,"4,326.00",14.15,"4,449.72",79.1,"1,123.03","12,133.18","19,781.01",E,0,54.52
EU,16-Jun-16,607.93,"4,326.00",14.05,"3,955.43",114,"1,123.03","12,133.54","19,779.85",E,0,54.13
EU,15-Jun-16,604.08,"4,326.00",13.96,"4,136.64",52,"1,123.03","12,133.86","19,778.83",E,0,53.79
EU,14-Jun-16,600.01,"4,326.00",13.87,"3,803.83",90.3,"1,123.03","12,134.36","19,777.43",E,0,53.43
EU,13-Jun-16,596.27,"4,326.00",13.78,"3,993.87",64,"1,123.03","12,134.72","19,776.27",E,0,53.09
EU,12-Jun-16,592.19,"4,326.00",13.69,"4,607.53",20.9,"1,123.02","12,134.90","19,775.27",E,0,52.73
EU,11-Jun-16,587.42,"4,326.00",13.58,"4,615.54",36.1,"1,123.02","12,135.07","19,774.57",E,0,52.31
EU,10-Jun-16,582.8,"4,326.00",13.47,"3,962.17",306.2,"1,123.02","12,134.88","19,774.82",E,0,51.9
EU,09-Jun-16,579.09,"4,326.00",13.39,"3,758.95",351.5,"1,123.02","12,134.93","19,774.45",E,0,51.57
EU,08-Jun-16,577.7,"4,326.00",13.35,"3,541.65",232.8,"1,123.13","12,134.77","19,774.66",E,0,51.44
EU,07-Jun-16,572.33,"4,326.00",13.23,"3,370.54",148.6,"1,123.02","11,845.88","19,627.09",E,0,50.96
EU,06-Jun-16,569.06,"4,326.00",13.15,"3,450.17",245.8,"1,123.02","11,955.78","19,774.27",E,0,50.67
EU,05-Jun-16,565.8,"4,326.00",13.08,"4,196.55",45.8,"1,123.02","11,955.89","19,773.78",E,0,50.38
EU,04-Jun-16,561.59,"4,326.00",12.98,"3,987.88",75.7,"1,123.02","11,955.94","19,773.44",E,0,50.01
EU,03-Jun-16,557.6,"4,326.00",12.89,"3,355.41",367.5,"1,123.02","11,955.70","19,773.91",E,0,49.65
EU,02-Jun-16,554.6,"4,326.00",12.82,"3,293.62",648.6,"1,123.02","11,955.55","19,774.15",E,0,49.38
EU,01-Jun-16,552.13,"4,326.00",12.76,"2,764.34",643.6,"1,123.02","11,955.54","19,773.93",E,1,49.16
EU,31-May-16,545.47,"4,326.00",12.61,"3,085.48",981.5,"1,122.86","11,955.29","19,883.22",E,0,48.58
EU,30-May-16,540.88,"4,326.00",12.5,"3,620.70",452.4,"1,124.55","11,987.05","19,958.09",E,0,48.1
EU,29-May-16,544.39,"4,326.00",12.58,"4,370.02",108.1,"1,124.55","11,987.38","19,956.93",E,0,48.41
EU,28-May-16,540.09,"4,326.00",12.48,"4,240.75",133.2,"1,124.55","11,987.70","19,955.94",E,0,48.03
EU,27-May-16,535.93,"4,326.00",12.39,"4,330.79",407.8,"1,124.55","11,988.30","19,954.21",E,0,47.66
EU,26-May-16,531.94,"4,326.00",12.3,"4,422.84",389.6,"1,124.55","11,989.03","19,952.20",E,0,47.3
EU,25-May-16,527.84,"4,326.00",12.2,"3,960.90",475.4,"1,124.55","11,989.56","19,950.74",E,0,46.94
EU,24-May-16,524.31,"4,326.00",12.12,"3,850.43",472.2,"1,124.55","11,990.09","19,949.29",E,0,46.62
EU,23-May-16,520.9,"4,326.00",12.04,"4,159.31",311.6,"1,124.55","11,990.79","19,947.27",E,0,46.32
EU,22-May-16,517.04,"4,326.00",11.95,"5,175.08",109,"1,124.66","11,992.97","19,945.38",E,0,45.97
EU,21-May-16,511.88,"4,326.00",11.83,"5,050.54",97.1,"1,124.66","11,993.46","19,943.88",E,0,45.51
EU,20-May-16,506.87,"4,326.00",11.72,"4,148.10",138.5,"1,124.66","11,993.84","19,942.76",E,0,45.07
EU,19-May-16,502.83,"4,326.00",11.62,"3,618.49",192.7,"1,124.66","11,994.13","19,941.89",E,0,44.71
EU,18-May-16,499.34,"4,326.00",11.54,"3,558.89",270.2,"1,124.66","11,994.39","19,941.14",E,0,44.4
EU,17-May-16,496.04,"4,326.00",11.47,"3,225.91",261.3,"1,124.66","11,992.89","19,940.38",E,0,44.11
EU,16-May-16,493.1,"4,326.00",11.4,"3,530.16",179.7,"1,124.66","11,993.17","19,939.56",E,0,43.84
EU,15-May-16,489.61,"4,326.00",11.32,"4,142.00",93.1,"1,124.74","11,994.60","19,938.71",E,0,43.53
EU,14-May-16,485.64,"4,326.00",11.23,"4,458.56",157,"1,124.74","11,995.02","19,937.52",E,0,43.18
EU,13-May-16,481.12,"4,326.00",11.12,"4,314.19",152.4,"1,124.74","11,995.26","19,936.81",E,0,42.78
EU,12-May-16,476.88,"4,326.00",11.02,"4,256.97",117.2,"1,124.74","11,931.55","19,935.09",E,0,42.4
EU,11-May-16,472.69,"4,326.00",10.93,"4,277.43",135.4,"1,124.36","11,962.22","19,885.56",E,0,42.04
EU,10-May-16,468.53,"4,326.00",10.83,"4,317.50",108.9,"1,124.36","11,963.01","19,883.38",E,0,41.67
EU,09-May-16,464.23,"4,326.00",10.73,"4,456.09",95.3,"1,124.36","11,963.78","19,881.24",E,0,41.29
EU,08-May-16,459.79,"4,326.00",10.63,"5,038.31",85.9,"1,124.37","11,964.77","19,878.99",E,0,40.89
EU,07-May-16,454.79,"4,326.00",10.51,"5,038.04",77,"1,124.37","11,965.52","19,876.90",E,0,40.45
EU,06-May-16,449.67,"4,326.00",10.39,"4,437.28",161.8,"1,124.37","11,966.01","19,875.51",E,0,39.99
EU,05-May-16,445.43,"4,326.00",10.3,"4,052.85",161.4,"1,124.39","11,966.39","19,874.40",E,0,39.62
EU,04-May-16,441.29,"4,326.00",10.2,"3,286.90",175.5,"1,124.39","11,966.63","19,873.69",E,0,39.25
EU,03-May-16,438.33,"4,326.00",10.13,"2,842.42",308.7,"1,124.39","11,967.60","19,882.61",E,0,38.98
EU,02-May-16,435.66,"4,326.00",10.07,"2,335.08",319.4,"1,124.38","11,967.63","19,882.52",E,0,38.75
EU,01-May-16,433.6,"4,326.00",10.02,"2,854.80",268.4,"1,124.37","11,967.95","19,881.19",E,0,38.56
EU,30-Apr-16,431.37,"4,326.00",9.97,"1,914.15",325.9,"1,124.33","11,960.49","19,874.40",E,0,38.37
EU,31-Dec-17,713.39,"4,473.00",15.95,"1,447.02","2,522.70","1,111.15","11,888.41","20,347.69",E,0,64.2
EU,30-Dec-17,714.45,"4,473.00",15.97,"1,033.64","3,343.00","1,111.15","11,885.80","20,347.72",E,0,64.3
EU,29-Dec-17,716.8,"4,473.00",16.03,368.49,"5,155.60","1,111.15","11,885.27","20,349.22",E,0,64.51
EU,28-Dec-17,721.64,"4,473.00",16.13,139.76,"5,371.30","1,111.15","11,884.72","20,350.83",E,0,64.95
EU,27-Dec-17,726.91,"4,473.00",16.25,328.07,"4,653.20","1,111.15","11,884.31","20,351.79",E,0,65.42
EU,26-Dec-17,730.88,"4,473.00",16.34,690.52,"3,625.50","1,111.15","11,884.69","20,350.69",E,0,65.78
EU,25-Dec-17,733.82,"4,473.00",16.41,"1,175.05","3,121.80","1,111.12","11,884.54","20,350.91",E,0,66.04
EU,24-Dec-17,735.78,"4,473.00",16.45,"1,210.73","2,907.80","1,111.12","11,884.49","20,350.72",E,0,66.22
EU,23-Dec-17,737.47,"4,473.00",16.49,"1,081.36","3,552.20","1,111.12","11,884.14","20,351.44",E,0,66.37
EU,22-Dec-17,740,"4,473.00",16.54,616.91,"5,281.20","1,111.12","11,884.00","20,351.76",E,0,66.6
EU,21-Dec-17,745.48,"4,473.00",16.67,332.71,"6,489.20","1,111.07","11,883.63","20,305.59",E,-1,67.1
EU,20-Dec-17,751.79,"4,473.00",16.81,187.35,"7,483.60","1,111.07","11,882.95","20,354.58",E,-1,67.66
EU,19-Dec-17,759.34,"4,473.00",16.98,149.98,"8,484.80","1,111.07","11,882.18","20,309.33",E,-1,68.34
EU,18-Dec-17,767.51,"4,473.00",17.16,113.12,"7,974.80","1,111.07","11,881.45","20,358.74",E,-1,69.08
EU,17-Dec-17,775.43,"4,473.00",17.34,255.88,"5,741.10","1,111.07","11,880.72","20,360.60",E,-1,69.79
EU,16-Dec-17,780.94,"4,473.00",17.46,285.11,"6,062.90","1,111.07","11,879.94","20,362.69",E,-1,70.29
EU,15-Dec-17,786.77,"4,473.00",17.59,285.57,"7,079.40","1,109.99","11,879.12","20,364.80",E,-1,70.88
EU,14-Dec-17,792.61,"4,473.00",17.72,230.1,"7,109.90","1,109.99","11,878.39","20,366.81",E,-1,71.41
EU,13-Dec-17,799.61,"4,473.00",17.88,129.88,"8,359.20","1,109.99","11,877.88","20,368.25",E,-1,72.04
EU,12-Dec-17,807.98,"4,473.00",18.06,129.72,"9,187.30","1,109.99","11,877.12","20,370.35",E,-1,72.79
EU,11-Dec-17,817.17,"4,473.00",18.27,111.29,"7,909.90","1,109.99","11,885.98","20,372.44",E,-1,73.62
EU,10-Dec-17,825,"4,473.00",18.44,121.14,"6,479.70","1,110.00","11,885.43","20,374.45",E,-1,74.32
EU,09-Dec-17,831.47,"4,473.00",18.59,98.56,"6,321.00","1,110.00","11,884.73","20,376.31",E,-1,74.91
EU,08-Dec-17,837.75,"4,473.00",18.73,105.37,"6,260.00","1,110.00","11,884.08","20,378.22",E,-1,75.47
EU,07-Dec-17,843.91,"4,473.00",18.87,289.15,"6,695.20","1,110.00","11,883.56","20,379.46",E,-1,76.03
EU,06-Dec-17,850.5,"4,473.00",19.01,434.86,"6,355.10","1,110.00","11,883.33","20,379.85",E,-1,76.62
EU,05-Dec-17,856.34,"4,473.00",19.14,394.56,"6,496.70","1,110.00","11,882.64","20,381.86",E,-1,77.15
EU,04-Dec-17,862.47,"4,473.00",19.28,236.14,"6,813.10","1,110.00","11,929.14","20,383.49",E,-1,77.7
EU,03-Dec-17,869.12,"4,473.00",19.43,407.79,"5,905.20","1,110.00","11,928.48","20,385.36",E,-1,78.3
EU,02-Dec-17,874.67,"4,473.00",19.55,175.72,"6,341.70","1,110.00","11,927.69","20,387.66",E,-1,78.8
EU,01-Dec-17,880.93,"4,473.00",19.69,63.53,"7,591.10","1,110.00","11,926.87","20,390.01",E,-1,79.36
EU,30-Nov-17,887.89,"4,473.00",19.85,137.05,"7,290.20","1,109.76","11,856.43","20,333.63",E,-1,80.01
EU,29-Nov-17,895.62,"4,473.00",20.02,72.31,"7,117.10","1,107.12","11,855.64","20,319.90",E,-1,80.9
EU,28-Nov-17,902.51,"4,473.00",20.18,95.66,"5,858.60","1,107.12","11,855.63","20,320.12",E,-1,81.52
EU,27-Nov-17,908.6,"4,473.00",20.31,190.68,"5,521.40","1,107.12","11,854.88","20,322.26",E,-1,82.07
EU,26-Nov-17,914.36,"4,473.00",20.44,247.8,"3,328.90","1,107.11","11,854.06","20,324.23",E,0,82.59
EU,25-Nov-17,917.4,"4,473.00",20.51,257.66,"2,984.40","1,107.11","11,853.31","20,326.12",E,0,82.86
EU,24-Nov-17,920.13,"4,473.00",20.57,188.87,"3,829.70","1,107.11","11,852.20","20,329.19",E,0,83.11
EU,23-Nov-17,923.79,"4,473.00",20.65,218.98,"3,288.20","1,106.60","11,804.51","20,319.77",E,0,83.48
